,ID,age,workclass,education,education.num,marital.status,occupation,relationship,race,Gender,capital.gain,capital.loss,hours.per.week,native.country,income,age_avg
988,989,66,Self-emp-inc,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,1825,10,United-States,>50K,61-70
989,990,74,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1825,12,United-States,>50K,Greater than 70
990,991,66,State-gov,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1825,40,United-States,>50K,61-70
991,992,71,Self-emp-not-inc,Some-college,10,Separated,Sales,Unmarried,Black,Male,0,1816,2,United-States,<=50K,Greater than 70
992,993,80,Private,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Male,0,1816,60,United-States,<=50K,Greater than 70
993,994,24,Private,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,1762,40,United-States,<=50K,19-30
994,995,20,Other,High School,7,Married-spouse-absent,Other-service,Own-child,Asian-Pac-Islander,Female,0,1762,40,South,<=50K,19-30
995,996,28,Self-emp-not-inc,Some-college,10,Never-married,Transport-moving,Not-in-family,White,Male,0,1762,40,United-States,<=50K,19-30
996,997,59,Private,HS-grad,9,Divorced,Sales,Unmarried,White,Female,0,1762,30,United-States,<=50K,51-60
997,998,24,Private,HS-grad,9,Never-married,Sales,Own-child,White,Female,0,1762,32,United-States,<=50K,19-30
998,999,24,Private,Some-college,10,Never-married,Sales,Own-child,White,Male,0,1762,40,United-States,<=50K,19-30
999,1000,52,Private,HS-grad,9,Widowed,Sales,Unmarried,White,Female,0,1762,40,United-States,<=50K,51-60
1000,1001,39,Self-emp-not-inc,Bachelors,13,Divorced,Adm-clerical,Not-in-family,White,Male,0,1762,40,United-States,<=50K,31-40
1001,1002,43,Private,HS-grad,9,Divorced,Other-service,Not-in-family,Black,Female,0,1762,35,United-States,<=50K,41-50
1002,1003,22,Private,High School,6,Never-married,Sales,Not-in-family,White,Female,0,1762,25,United-States,<=50K,19-30
1003,1004,30,Private,Assoc-acdm,12,Divorced,Adm-clerical,Own-child,White,Female,0,1762,40,United-States,<=50K,19-30
1004,1005,21,Private,High School,7,Married-spouse-absent,Handlers-cleaners,Own-child,White,Male,0,1762,40,Dominican-Republic,<=50K,19-30
1005,1006,24,Private,HS-grad,9,Divorced,Protective-serv,Own-child,White,Female,0,1762,40,United-States,<=50K,19-30
1006,1007,21,Private,Some-college,10,Never-married,Sales,Own-child,White,Female,0,1762,28,United-States,<=50K,19-30
1007,1008,49,Private,Masters,14,Divorced,Exec-managerial,Unmarried,White,Male,0,1755,45,United-States,>50K,41-50
1008,1009,52,Private,Bachelors,13,Divorced,"Prof-,specialty",Unmarried,White,Female,0,1755,40,United-States,>50K,51-60
1009,1010,38,Private,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Male,0,1741,40,United-States,<=50K,31-40
1010,1011,30,Private,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,1741,48,United-States,<=50K,19-30
1011,1012,38,Local-gov,Bachelors,13,Never-married,Exec-managerial,Unmarried,Asian-Pac-Islander,Male,0,1741,40,Vietnam,<=50K,31-40
1012,1013,25,Private,High School,8,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,1741,40,United-States,<=50K,19-30
1013,1014,34,Private,Bachelors,13,Never-married,Exec-managerial,Other-relative,White,Female,0,1741,45,United-States,<=50K,31-40
1014,1015,24,Federal-gov,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,1741,45,United-States,<=50K,19-30
1015,1016,25,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,1741,40,United-States,<=50K,19-30
1016,1017,31,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,1741,38,United-States,<=50K,31-40
1017,1018,39,Federal-gov,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Male,0,1741,40,United-States,<=50K,31-40
1018,1019,35,Private,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,0,1741,60,United-States,<=50K,31-40
1019,1020,31,Local-gov,High School,6,Never-married,Transport-moving,Other-relative,White,Male,0,1741,40,United-States,<=50K,31-40
1020,1021,30,Private,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,1741,42,United-States,<=50K,19-30
1021,1022,42,Local-gov,Masters,14,Never-married,"Prof-,specialty",Not-in-family,White,Female,0,1741,35,United-States,<=50K,41-50
1022,1023,42,Private,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,0,1741,50,United-States,<=50K,41-50
1023,1024,41,Private,Bachelors,13,Never-married,"Prof-,specialty",Not-in-family,White,Female,0,1741,40,United-States,<=50K,41-50
1024,1025,46,Private,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,1741,40,United-States,<=50K,41-50
1025,1026,34,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,1741,40,United-States,<=50K,31-40
1026,1027,33,Other,HS-grad,9,Divorced,Other-service,Not-in-family,Black,Male,0,1741,40,United-States,<=50K,31-40
1027,1028,36,Private,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,0,1741,40,United-States,<=50K,31-40
1028,1029,36,Private,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,0,1741,40,United-States,<=50K,31-40
1029,1030,44,Federal-gov,Assoc-acdm,12,Divorced,Adm-clerical,Not-in-family,Black,Female,0,1741,40,United-States,<=50K,41-50
1030,1031,28,Private,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,0,1741,52,United-States,<=50K,19-30
1031,1032,52,Private,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,1741,38,United-States,<=50K,51-60
1032,1033,43,Private,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Male,0,1741,40,United-States,<=50K,41-50
1033,1034,45,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,1740,40,United-States,<=50K,41-50
1034,1035,30,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1740,45,United-States,<=50K,19-30
1035,1036,50,Local-gov,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,1740,48,United-States,<=50K,41-50
1036,1037,41,Local-gov,Bachelors,13,Married-civ-spouse,"Prof-,specialty",Wife,White,Female,0,1740,20,United-States,<=50K,41-50
1037,1038,31,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,1740,20,United-States,<=50K,31-40
1038,1039,27,Self-emp-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1740,40,United-States,<=50K,19-30
1039,1040,63,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,1740,35,United-States,<=50K,61-70
1040,1041,33,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,1740,25,United-States,<=50K,31-40
1041,1042,28,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,1740,40,United-States,<=50K,19-30
1042,1043,34,Local-gov,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1740,40,United-States,<=50K,31-40
1043,1044,31,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1740,40,United-States,<=50K,31-40
1044,1045,30,Private,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,1740,40,Haiti,<=50K,19-30
1045,1046,47,State-gov,Assoc-acdm,12,Married-civ-spouse,Protective-serv,Husband,White,Male,0,1740,40,United-States,<=50K,41-50
1046,1047,35,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1740,40,United-States,<=50K,31-40
1047,1048,32,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,1740,47,United-States,<=50K,31-40
1048,1049,33,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,1740,50,United-States,<=50K,31-40
1049,1050,38,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1740,48,United-States,<=50K,31-40
1050,1051,35,Self-emp-inc,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,1740,40,United-States,<=50K,31-40
1051,1052,42,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,1740,43,United-States,<=50K,41-50
1052,1053,47,Federal-gov,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1740,40,United-States,<=50K,41-50
1053,1054,34,Local-gov,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,0,1740,35,United-States,<=50K,31-40
1054,1055,53,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1740,40,United-States,<=50K,51-60
1055,1056,37,Private,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1740,45,United-States,<=50K,31-40
1056,1057,33,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1740,40,United-States,<=50K,31-40
1057,1058,32,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,Other,Female,0,1740,40,Other,<=50K,31-40
1058,1059,38,Local-gov,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1740,40,United-States,<=50K,31-40
1059,1060,52,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1740,60,United-States,<=50K,51-60
1060,1061,35,Local-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1740,80,United-States,<=50K,31-40
1061,1062,46,Private,Masters,14,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,1740,60,United-States,<=50K,41-50
1062,1063,28,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1740,30,United-States,<=50K,19-30
1063,1064,58,Private,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1740,40,United-States,<=50K,51-60
1064,1065,29,Self-emp-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1740,70,United-States,<=50K,19-30
1065,1066,30,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1740,40,United-States,<=50K,19-30
1066,1067,53,Federal-gov,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,1740,50,United-States,<=50K,51-60
1067,1068,53,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,Black,Male,0,1740,40,United-States,<=50K,51-60
1068,1069,31,Private,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,1740,40,United-States,<=50K,31-40
1069,1070,46,State-gov,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1740,40,United-States,<=50K,41-50
1070,1071,59,Private,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,Male,0,1740,50,United-States,<=50K,51-60
1071,1072,62,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1740,40,United-States,<=50K,61-70
1072,1073,46,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,1740,35,United-States,<=50K,41-50
1073,1074,45,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,1740,50,United-States,<=50K,41-50
1074,1075,63,State-gov,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,1740,40,United-States,<=50K,61-70
1075,1076,73,Private,Primary/Middle School,2,Married-civ-spouse,Transport-moving,Husband,White,Male,0,1735,20,United-States,<=50K,Greater than 70
1076,1077,75,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,1735,40,United-States,<=50K,Greater than 70
1077,1078,45,Local-gov,Prof-school,15,Divorced,"Prof-,specialty",Unmarried,Black,Female,0,1726,40,United-States,<=50K,41-50
1078,1079,39,Private,HS-grad,9,Divorced,Machine-op-inspct,Unmarried,White,Male,0,1726,40,United-States,<=50K,31-40
1079,1080,32,State-gov,Some-college,10,Divorced,Protective-serv,Unmarried,White,Female,0,1726,38,United-States,<=50K,31-40
1080,1081,25,Private,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Female,0,1726,60,United-States,<=50K,19-30
1081,1082,24,Private,Primary/Middle School,5,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,1721,40,United-States,<=50K,19-30
1082,1083,24,Private,HS-grad,9,Never-married,Other-service,Own-child,Black,Male,0,1721,30,United-States,<=50K,19-30
1083,1084,31,Private,High School,7,Divorced,Handlers-cleaners,Other-relative,Black,Male,0,1721,40,United-States,<=50K,31-40
1084,1085,31,Private,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,1721,16,United-States,<=50K,31-40
1085,1086,20,Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,Black,Female,0,1721,30,United-States,<=50K,19-30
1086,1087,39,Private,Some-college,10,Divorced,Other-service,Not-in-family,White,Female,0,1721,55,United-States,<=50K,31-40
1087,1088,19,Private,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,1721,40,United-States,<=50K,19-30
1088,1089,18,Private,HS-grad,9,Never-married,Sales,Not-in-family,White,Female,0,1721,40,United-States,<=50K,Greater than 70
1089,1090,18,Private,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,1721,20,United-States,<=50K,Greater than 70
1090,1091,23,Other,Assoc-acdm,12,Never-married,Other-service,Own-child,White,Male,0,1721,20,United-States,<=50K,19-30
1091,1092,19,Local-gov,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,1721,30,United-States,<=50K,19-30
1092,1093,17,Private,High School,7,Never-married,Other-service,Own-child,White,Male,0,1721,15,United-States,<=50K,Greater than 70
1093,1094,17,Private,High School,8,Never-married,Other-service,Own-child,White,Female,0,1721,25,United-States,<=50K,Greater than 70
1094,1095,22,Other,Some-college,10,Never-married,Other-service,Own-child,Black,Male,0,1721,20,United-States,<=50K,19-30
1095,1096,19,Private,Some-college,10,Never-married,Sales,Own-child,Amer-Indian-Eskimo,Female,0,1721,25,United-States,<=50K,19-30
1096,1097,21,Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,1721,35,United-States,<=50K,19-30
1097,1098,23,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,1721,40,United-States,<=50K,19-30
1098,1099,39,Self-emp-not-inc,High School,6,Married-spouse-absent,Other-service,Not-in-family,White,Female,0,1721,15,United-States,<=50K,31-40
1099,1100,20,Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,1719,28,United-States,<=50K,19-30
1100,1101,20,State-gov,Assoc-acdm,12,Never-married,Other-service,Own-child,White,Male,0,1719,20,United-States,<=50K,19-30
1101,1102,21,Private,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,1719,16,United-States,<=50K,19-30
1102,1103,18,Private,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Female,0,1719,15,United-States,<=50K,Greater than 70
1103,1104,30,Other,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,0,1719,25,United-States,<=50K,19-30
1104,1105,19,Private,Some-college,10,Never-married,Tech-support,Own-child,White,Male,0,1719,16,United-States,<=50K,19-30
1105,1106,22,Private,Some-college,10,Never-married,Transport-moving,Own-child,White,Male,0,1719,30,United-States,<=50K,19-30
1106,1107,26,Private,Preschool,1,Married-spouse-absent,Machine-op-inspct,Not-in-family,White,Male,0,1719,40,Mexico,<=50K,19-30
1107,1108,19,Private,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,1719,40,United-States,<=50K,19-30
1108,1109,22,Private,HS-grad,9,Married-spouse-absent,Sales,Not-in-family,White,Male,0,1719,40,United-States,<=50K,19-30
1109,1110,37,Private,Bachelors,13,Never-married,Machine-op-inspct,Not-in-family,Black,Male,0,1719,32,United-States,<=50K,31-40
1110,1111,47,Private,Primary/Middle School,5,Divorced,Other-service,Not-in-family,White,Female,0,1719,30,United-States,<=50K,41-50
1111,1112,57,Private,HS-grad,9,Widowed,Other-service,Other-relative,White,Female,0,1719,25,United-States,<=50K,51-60
1112,1113,21,Private,Some-college,10,Never-married,Craft-repair,Own-child,White,Male,0,1719,30,United-States,<=50K,19-30
1113,1114,21,Private,HS-grad,9,Never-married,Other-service,Other-relative,Black,Male,0,1719,25,United-States,<=50K,19-30
1114,1115,25,Local-gov,HS-grad,9,Never-married,Farming-fishing,Own-child,White,Male,0,1719,16,United-States,<=50K,19-30
1115,1116,23,Private,Bachelors,13,Never-married,Machine-op-inspct,Own-child,White,Female,0,1719,40,United-States,<=50K,19-30
1116,1117,17,Private,Primary/Middle School,5,Never-married,Handlers-cleaners,Own-child,White,Male,0,1719,15,United-States,<=50K,Greater than 70
1117,1118,19,Other,Primary/Middle School,5,Never-married,Other-service,Other-relative,White,Male,0,1719,35,El-Salvador,<=50K,19-30
1118,1119,17,Private,High School,7,Never-married,Handlers-cleaners,Own-child,White,Male,0,1719,18,United-States,<=50K,Greater than 70
1119,1120,20,Private,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,1719,36,United-States,<=50K,19-30
1120,1121,21,Private,Some-college,10,Never-married,Tech-support,Own-child,White,Female,0,1719,9,United-States,<=50K,19-30
1121,1122,32,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1672,60,United-States,<=50K,31-40
1122,1123,50,Self-emp-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1672,60,United-States,<=50K,41-50
1123,1124,31,Private,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,1672,50,United-States,<=50K,31-40
1124,1125,60,Self-emp-not-inc,Primary/Middle School,5,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,1672,84,United-States,<=50K,51-60
1125,1126,34,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1672,40,United-States,<=50K,31-40
1126,1127,34,Private,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,1672,50,United-States,<=50K,31-40
1127,1128,45,Federal-gov,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,1672,40,United-States,<=50K,41-50
1128,1129,57,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1672,45,United-States,<=50K,51-60
1129,1130,55,Private,High School,7,Married-civ-spouse,Other-service,Husband,Black,Male,0,1672,40,United-States,<=50K,51-60
1130,1131,61,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1672,40,United-States,<=50K,61-70
1131,1132,51,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1672,70,United-States,<=50K,51-60
1132,1133,35,Private,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,1672,50,United-States,<=50K,31-40
1133,1134,29,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1672,40,United-States,<=50K,19-30
1134,1135,40,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1672,45,United-States,<=50K,31-40
1135,1136,46,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,1672,50,United-States,<=50K,41-50
1136,1137,48,Private,Primary/Middle School,4,Married-civ-spouse,Transport-moving,Husband,White,Male,0,1672,55,United-States,<=50K,41-50
1137,1138,36,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1672,50,United-States,<=50K,31-40
1138,1139,46,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,1672,50,United-States,<=50K,41-50
1139,1140,42,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1672,40,United-States,<=50K,41-50
1140,1141,57,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1672,45,United-States,<=50K,51-60
